sample_id,connector_name,filename,label,gray_mean,gray_std,band_mean,band_std
20251106132107_TOP,conn1,20251106132107_TOP.png,,0.5396767854690552,0.2640284299850464,0.49511903524398804,0.20939858257770538
20251106132144_TOP,conn1,20251106132144_TOP.png,,0.5289320945739746,0.25422412157058716,0.5112456679344177,0.2258392721414566
20251106132219_TOP,conn1,20251106132219_TOP.png,,0.5416281223297119,0.2696210443973541,0.5178593993186951,0.20122206211090088
20251106132256_TOP,conn1,20251106132256_TOP.png,,0.5186405181884766,0.2615065276622772,0.4972645938396454,0.19310937821865082
20251106132332_TOP,conn1,20251106132332_TOP.png,,0.5627761483192444,0.27422377467155457,0.5134804248809814,0.2100052684545517
20251106132408_TOP,conn1,20251106132408_TOP.png,,0.5543763041496277,0.2708527147769928,0.534300684928894,0.2163083553314209
20251106132445_TOP,conn1,20251106132445_TOP.png,,0.562183141708374,0.2701157033443451,0.5621906518936157,0.21780233085155487
20251106132520_TOP,conn1,20251106132520_TOP.png,,0.5502274036407471,0.26192206144332886,0.549401044845581,0.21664761006832123
20251106132557_TOP,conn1,20251106132557_TOP.png,,0.5690605640411377,0.27679213881492615,0.5100411772727966,0.20808859169483185
20251106132635_TOP,conn1,20251106132635_TOP.png,,0.5673223733901978,0.27566882967948914,0.5299819111824036,0.21675020456314087
20251106132710_TOP,conn1,20251106132710_TOP.png,,0.5506629347801208,0.27232277393341064,0.5642694234848022,0.21472254395484924
20251106132747_TOP,conn1,20251106132747_TOP.png,,0.5711857080459595,0.27273017168045044,0.6727495193481445,0.209499329328537
20251106132824_TOP,conn1,20251106132824_TOP.png,,0.5513108968734741,0.27176564931869507,0.514308750629425,0.22057019174098969
20251106132900_TOP,conn1,20251106132900_TOP.png,,0.5636584162712097,0.28008219599723816,0.5380702018737793,0.2157566398382187
20251106132935_TOP,conn1,20251106132935_TOP.png,,0.5451868176460266,0.26667946577072144,0.5578011870384216,0.21577127277851105
20251106133012_TOP,conn1,20251106133012_TOP.png,,0.5445479154586792,0.27479225397109985,0.48648422956466675,0.2021012306213379
20251106133048_TOP,conn1,20251106133048_TOP.png,,0.5481656193733215,0.2660100758075714,0.5493459701538086,0.21554504334926605
20251106133124_TOP,conn1,20251106133124_TOP.png,,0.5609592795372009,0.26954934000968933,0.5692552924156189,0.20678649842739105
20251106133202_TOP,conn1,20251106133202_TOP.png,,0.5416681170463562,0.26889097690582275,0.5518834590911865,0.22374962270259857
20251106133238_TOP,conn1,20251106133238_TOP.png,,0.5670396089553833,0.2678033113479614,0.5814695358276367,0.21566736698150635
20251106135917_TOP,conn1,20251106135917_TOP.png,,0.5609611868858337,0.2671709656715393,0.5843216180801392,0.21354971826076508
20251106135955_TOP,conn1,20251106135955_TOP.png,,0.5383487343788147,0.26069918274879456,0.5776843428611755,0.22139865159988403
20251106140029_TOP,conn1,20251106140029_TOP.png,,0.5604338645935059,0.26341384649276733,0.505725085735321,0.22344793379306793
20251106140108_TOP,conn1,20251106140108_TOP.png,,0.5446042418479919,0.25992679595947266,0.534705638885498,0.20004752278327942
20251106140143_TOP,conn1,20251106140143_TOP.png,,0.5379205942153931,0.26492059230804443,0.5228846073150635,0.21935884654521942
20251106140220_TOP,conn1,20251106140220_TOP.png,,0.5484611988067627,0.26448768377304077,0.5790906548500061,0.2264953851699829
20251106140254_TOP,conn1,20251106140254_TOP.png,,0.5412574410438538,0.2646816670894623,0.5095994472503662,0.20469562709331512
20251106140333_TOP,conn1,20251106140333_TOP.png,,0.5257555246353149,0.2575524151325226,0.5581852793693542,0.2100253403186798
20251106140408_TOP,conn1,20251106140408_TOP.png,,0.5109295845031738,0.26400795578956604,0.4429459273815155,0.22721990942955017
20251106140444_TOP,conn1,20251106140444_TOP.png,,0.5415762662887573,0.26991593837738037,0.5290591716766357,0.20148222148418427
20251106140521_TOP,conn1,20251106140521_TOP.png,,0.5413509011268616,0.27826523780822754,0.4881068766117096,0.24850024282932281
20251106140557_TOP,conn1,20251106140557_TOP.png,,0.557468831539154,0.27204829454421997,0.5532806515693665,0.20328225195407867
20251106140634_TOP,conn1,20251106140634_TOP.png,,0.5414296388626099,0.25782838463783264,0.5763028264045715,0.21261481940746307
20251106140711_TOP,conn1,20251106140711_TOP.png,,0.5710371136665344,0.27607813477516174,0.5850516557693481,0.232586070895195
20251106140748_TOP,conn1,20251106140748_TOP.png,,0.5480694770812988,0.2698080837726593,0.4949381649494171,0.21865279972553253
20251106140823_TOP,conn1,20251106140823_TOP.png,,0.5520192980766296,0.2653667628765106,0.5616205334663391,0.2057843655347824
20251106140859_TOP,conn1,20251106140859_TOP.png,,0.5309685468673706,0.27267152070999146,0.4661306142807007,0.24455687403678894
20251106140934_TOP,conn1,20251106140934_TOP.png,,0.5450154542922974,0.26327580213546753,0.5553462505340576,0.21974287927150726
20251106141010_TOP,conn1,20251106141010_TOP.png,,0.5580236315727234,0.2620109021663666,0.5636088252067566,0.21420224010944366
20251106141048_TOP,conn1,20251106141048_TOP.png,,0.5515925884246826,0.2700154781341553,0.5389326214790344,0.20974154770374298
20251106141123_TOP,conn1,20251106141123_TOP.png,,0.5447037816047668,0.2775079011917114,0.4741952121257782,0.22984664142131805
20251106141200_TOP,conn1,20251106141200_TOP.png,,0.5532472729682922,0.2739401161670685,0.5626415610313416,0.22671452164649963
20251106141239_TOP,conn1,20251106141239_TOP.png,,0.5499802827835083,0.2715119421482086,0.5692434906959534,0.2237129807472229
20251106141313_TOP,conn1,20251106141313_TOP.png,,0.5438046455383301,0.279575377702713,0.4701819121837616,0.24944829940795898
20251106141351_TOP,conn1,20251106141351_TOP.png,,0.5476407408714294,0.2771531641483307,0.5339100956916809,0.2035393863916397
20251106141426_TOP,conn1,20251106141426_TOP.png,,0.5469077229499817,0.2701777517795563,0.5625249147415161,0.21709264814853668
20251106141502_TOP,conn1,20251106141502_TOP.png,,0.5665088891983032,0.2772463262081146,0.500066876411438,0.21892188489437103
20251106141538_TOP,conn1,20251106141538_TOP.png,,0.5621193051338196,0.27077367901802063,0.5718661546707153,0.22216302156448364
20251106141615_TOP,conn1,20251106141615_TOP.png,,0.5150760412216187,0.2649814486503601,0.5193837285041809,0.23521925508975983
20251106141652_TOP,conn1,20251106141652_TOP.png,,0.5507766008377075,0.26411449909210205,0.49565768241882324,0.20890676975250244
20251106141729_TOP,conn1,20251106141729_TOP.png,,0.5220388770103455,0.2747659385204315,0.4852469563484192,0.2435796558856964
20251106141804_TOP,conn1,20251106141804_TOP.png,,0.5461679697036743,0.27621448040008545,0.5337488055229187,0.2228858321905136
20251106141840_TOP,conn1,20251106141840_TOP.png,,0.5231931209564209,0.27948006987571716,0.4452264904975891,0.23671424388885498
20251106141916_TOP,conn1,20251106141916_TOP.png,,0.5629757642745972,0.2584286630153656,0.5282793641090393,0.22100263833999634
20251106141954_TOP,conn1,20251106141954_TOP.png,,0.5445038676261902,0.2726151943206787,0.5098183155059814,0.22494204342365265
20251106142030_TOP,conn1,20251106142030_TOP.png,,0.5444238185882568,0.28439998626708984,0.50323086977005,0.23107299208641052
20251106142106_TOP,conn1,20251106142106_TOP.png,,0.5431405901908875,0.2751443386077881,0.5429511070251465,0.21743270754814148
20251106142143_TOP,conn1,20251106142143_TOP.png,,0.54038405418396,0.27161791920661926,0.49449777603149414,0.2261001467704773
20251106142218_TOP,conn1,20251106142218_TOP.png,,0.5468907952308655,0.28373363614082336,0.484467089176178,0.21819013357162476
20251106142255_TOP,conn1,20251106142255_TOP.png,,0.5481526851654053,0.26243555545806885,0.54701167345047,0.22738340497016907
20251106142332_TOP,conn1,20251106142332_TOP.png,,0.5408074855804443,0.2750925123691559,0.5053175091743469,0.20947737991809845
20251106142408_TOP,conn1,20251106142408_TOP.png,,0.5665635466575623,0.27264872193336487,0.522077202796936,0.21384359896183014
20251106142445_TOP,conn1,20251106142445_TOP.png,,0.5462758541107178,0.2653563618659973,0.5030500292778015,0.21797578036785126
20251106142521_TOP,conn1,20251106142521_TOP.png,,0.5426163077354431,0.2737683653831482,0.46770602464675903,0.19453412294387817
20251106142557_TOP,conn1,20251106142557_TOP.png,,0.5547248721122742,0.2800332307815552,0.5389129519462585,0.22684471309185028
20251106142633_TOP,conn1,20251106142633_TOP.png,,0.5461028814315796,0.2828443944454193,0.5505819916725159,0.22586366534233093
20251106142709_TOP,conn1,20251106142709_TOP.png,,0.5467627048492432,0.2708512544631958,0.5304511785507202,0.21600180864334106
20251106142745_TOP,conn1,20251106142745_TOP.png,,0.534882128238678,0.27354004979133606,0.5188397765159607,0.23345889151096344
20251106164243_TOP,conn1,20251106164243_TOP.png,,0.5757838487625122,0.2765360176563263,0.52280592918396,0.2364097386598587
20251106164318_TOP,conn1,20251106164318_TOP.png,,0.5514950156211853,0.2671883702278137,0.5413783192634583,0.23145128786563873
20251106164354_TOP,conn1,20251106164354_TOP.png,,0.5521296858787537,0.25951120257377625,0.534059464931488,0.21710418164730072
20251106164433_TOP,conn1,20251106164433_TOP.png,,0.5501369833946228,0.2726435661315918,0.5291260480880737,0.2243555337190628
20251106164507_TOP,conn1,20251106164507_TOP.png,,0.5377384424209595,0.25667378306388855,0.5162866115570068,0.20383532345294952
20251106164545_TOP,conn1,20251106164545_TOP.png,,0.5491172075271606,0.26400187611579895,0.5331787467002869,0.21246285736560822
20251106164620_TOP,conn1,20251106164620_TOP.png,,0.5868373513221741,0.2807013988494873,0.6235648393630981,0.27744725346565247
20251106164656_TOP,conn1,20251106164656_TOP.png,,0.5380107164382935,0.27739229798316956,0.4364108443260193,0.24337993562221527
20251106164732_TOP,conn1,20251106164732_TOP.png,,0.5499775409698486,0.2706017792224884,0.4780040979385376,0.20766256749629974
20251106164808_TOP,conn1,20251106164808_TOP.png,,0.5656887292861938,0.2640693485736847,0.5145551562309265,0.20738467574119568
20251106164844_TOP,conn1,20251106164844_TOP.png,,0.5316850543022156,0.26755279302597046,0.4622640907764435,0.2305581122636795
20251106164921_TOP,conn1,20251106164921_TOP.png,,0.5503737330436707,0.2725773751735687,0.5129364728927612,0.21469508111476898
20251106164957_TOP,conn1,20251106164957_TOP.png,,0.5559026002883911,0.2682921290397644,0.5305835604667664,0.22189471125602722
20251106165034_TOP,conn1,20251106165034_TOP.png,,0.5811527371406555,0.27976536750793457,0.565403163433075,0.2292579859495163
20251106165110_TOP,conn1,20251106165110_TOP.png,,0.5485476851463318,0.27151161432266235,0.526009202003479,0.23903779685497284
20251106165146_TOP,conn1,20251106165146_TOP.png,,0.5311005711555481,0.27703550457954407,0.48716315627098083,0.24244681000709534
20251106165224_TOP,conn1,20251106165224_TOP.png,,0.5594773292541504,0.27296876907348633,0.5553895235061646,0.22344709932804108
20251106165259_TOP,conn1,20251106165259_TOP.png,,0.5633085370063782,0.26811283826828003,0.5672211050987244,0.229193314909935
20251106165335_TOP,conn1,20251106165335_TOP.png,,0.5435002446174622,0.26148584485054016,0.4701111316680908,0.22595909237861633
20251106165411_TOP,conn1,20251106165411_TOP.png,,0.5531935095787048,0.27145326137542725,0.535912811756134,0.23099321126937866
20251106165448_TOP,conn1,20251106165448_TOP.png,,0.5396177172660828,0.27922582626342773,0.45668715238571167,0.2302655130624771
20251106165523_TOP,conn1,20251106165523_TOP.png,,0.5490382313728333,0.26095595955848694,0.5637215971946716,0.22263501584529877
20251106165601_TOP,conn1,20251106165601_TOP.png,,0.5452092289924622,0.2688733637332916,0.5619730949401855,0.22028332948684692
20251106165638_TOP,conn1,20251106165638_TOP.png,,0.5671557784080505,0.27781328558921814,0.5831603407859802,0.21275541186332703
20251106165714_TOP,conn1,20251106165714_TOP.png,,0.5766599774360657,0.27630501985549927,0.5616952776908875,0.23367440700531006
20251106165750_TOP,conn1,20251106165750_TOP.png,,0.5555042028427124,0.27206364274024963,0.511426568031311,0.22372768819332123
20251106165826_TOP,conn1,20251106165826_TOP.png,,0.5505706071853638,0.27160772681236267,0.5314289331436157,0.23923514783382416
20251106165901_TOP,conn1,20251106165901_TOP.png,,0.5567116141319275,0.2760354280471802,0.5484232306480408,0.22979126870632172
20251106165939_TOP,conn1,20251106165939_TOP.png,,0.5453747510910034,0.27147483825683594,0.5046883225440979,0.22821898758411407
20251106110559_TOP,conn2,20251106110559_TOP.png,,0.4731144309043884,0.27220970392227173,0.43508753180503845,0.23025120794773102
20251106110633_TOP,conn2,20251106110633_TOP.png,,0.469207763671875,0.27031806111335754,0.43345195055007935,0.24189437925815582
20251106110712_TOP,conn2,20251106110712_TOP.png,,0.4585743844509125,0.2719480097293854,0.42268455028533936,0.20655430853366852
20251106110746_TOP,conn2,20251106110746_TOP.png,,0.48143815994262695,0.2742480933666229,0.4275657534599304,0.24485480785369873
20251106110824_TOP,conn2,20251106110824_TOP.png,,0.466194748878479,0.28168439865112305,0.42382562160491943,0.23169080913066864
20251106110900_TOP,conn2,20251106110900_TOP.png,,0.47309228777885437,0.2692421078681946,0.4484119117259979,0.24731160700321198
20251106110939_TOP,conn2,20251106110939_TOP.png,,0.47298192977905273,0.26506856083869934,0.4530220627784729,0.24770575761795044
20251106111015_TOP,conn2,20251106111015_TOP.png,,0.47387033700942993,0.27282223105430603,0.4466697573661804,0.25236907601356506
20251106111050_TOP,conn2,20251106111050_TOP.png,,0.4787641763687134,0.27017009258270264,0.47970032691955566,0.26895591616630554
20251106111126_TOP,conn2,20251106111126_TOP.png,,0.4564301371574402,0.2744724154472351,0.4436952471733093,0.2597004175186157
20251106111204_TOP,conn2,20251106111204_TOP.png,,0.462297648191452,0.2725689113140106,0.4174552261829376,0.22784191370010376
20251106111239_TOP,conn2,20251106111239_TOP.png,,0.46187546849250793,0.2671991288661957,0.42194515466690063,0.21224035322666168
20251106111316_TOP,conn2,20251106111316_TOP.png,,0.47324302792549133,0.27320390939712524,0.42996373772621155,0.2335844784975052
20251106111352_TOP,conn2,20251106111352_TOP.png,,0.4620584547519684,0.2713698148727417,0.41423866152763367,0.22694790363311768
20251106111429_TOP,conn2,20251106111429_TOP.png,,0.4715043604373932,0.26990267634391785,0.47767943143844604,0.2851719260215759
20251106111505_TOP,conn2,20251106111505_TOP.png,,0.4686201214790344,0.26566657423973083,0.3996202051639557,0.22918225824832916
20251106111542_TOP,conn2,20251106111542_TOP.png,,0.4747869074344635,0.27039578557014465,0.4397551119327545,0.23461556434631348
20251106111617_TOP,conn2,20251106111617_TOP.png,,0.46759191155433655,0.27415716648101807,0.42293044924736023,0.24653686583042145
20251106111653_TOP,conn2,20251106111653_TOP.png,,0.4575355648994446,0.26400482654571533,0.43884405493736267,0.2201942354440689
20251106111729_TOP,conn2,20251106111729_TOP.png,,0.48143285512924194,0.2722751200199127,0.47795483469963074,0.27008697390556335
20251106111808_TOP,conn2,20251106111808_TOP.png,,0.4785301387310028,0.2741229236125946,0.4502262473106384,0.2525208294391632
20251106111842_TOP,conn2,20251106111842_TOP.png,,0.46822798252105713,0.26589205861091614,0.45102906227111816,0.24285957217216492
20251106111918_TOP,conn2,20251106111918_TOP.png,,0.47969523072242737,0.28001633286476135,0.4314097464084625,0.2353648543357849
20251106111955_TOP,conn2,20251106111955_TOP.png,,0.46420395374298096,0.27128106355667114,0.4643031358718872,0.23843835294246674
20251106112032_TOP,conn2,20251106112032_TOP.png,,0.4539214074611664,0.2645925283432007,0.44872400164604187,0.2400284856557846
20251106112109_TOP,conn2,20251106112109_TOP.png,,0.47023314237594604,0.27120134234428406,0.42590004205703735,0.2530607581138611
20251106112144_TOP,conn2,20251106112144_TOP.png,,0.4784961938858032,0.2716542184352875,0.45287343859672546,0.2678499221801758
20251106112220_TOP,conn2,20251106112220_TOP.png,,0.4688740074634552,0.2671026885509491,0.4396534562110901,0.22480306029319763
20251106112255_TOP,conn2,20251106112255_TOP.png,,0.4717968702316284,0.2719426453113556,0.4493737518787384,0.23955565690994263
20251106112334_TOP,conn2,20251106112334_TOP.png,,0.4774799346923828,0.2779664695262909,0.41055700182914734,0.24866411089897156
20251106112409_TOP,conn2,20251106112409_TOP.png,,0.46523818373680115,0.2694692313671112,0.44812557101249695,0.22710786759853363
20251106112445_TOP,conn2,20251106112445_TOP.png,,0.46794310212135315,0.26492130756378174,0.44330066442489624,0.23954352736473083
20251106112523_TOP,conn2,20251106112523_TOP.png,,0.4625343680381775,0.27498871088027954,0.4360116720199585,0.2432154417037964
20251106112559_TOP,conn2,20251106112559_TOP.png,,0.4680207073688507,0.2669581174850464,0.43742814660072327,0.23587095737457275
20251106112633_TOP,conn2,20251106112633_TOP.png,,0.44956302642822266,0.26461783051490784,0.4174448847770691,0.22838880121707916
20251106112712_TOP,conn2,20251106112712_TOP.png,,0.4659607410430908,0.26506927609443665,0.3944734036922455,0.2037268429994583
20251106112748_TOP,conn2,20251106112748_TOP.png,,0.4702499210834503,0.26856693625450134,0.464968740940094,0.2556632161140442
20251106112823_TOP,conn2,20251106112823_TOP.png,,0.4857257902622223,0.2740371525287628,0.46381187438964844,0.24984773993492126
20251106112900_TOP,conn2,20251106112900_TOP.png,,0.4616086184978485,0.2771737575531006,0.49602052569389343,0.2718800902366638
20251106112937_TOP,conn2,20251106112937_TOP.png,,0.47143352031707764,0.27704471349716187,0.46650055050849915,0.24091221392154694
20251106113014_TOP,conn2,20251106113014_TOP.png,,0.47578194737434387,0.2752299904823303,0.4879128634929657,0.28553277254104614
20251106113049_TOP,conn2,20251106113049_TOP.png,,0.4749301075935364,0.27590230107307434,0.46015533804893494,0.23943284153938293
20251106113126_TOP,conn2,20251106113126_TOP.png,,0.4618983864784241,0.26606518030166626,0.4311370253562927,0.24004726111888885
20251106113202_TOP,conn2,20251106113202_TOP.png,,0.46333110332489014,0.2694973051548004,0.43301695585250854,0.23719216883182526
20251106113240_TOP,conn2,20251106113240_TOP.png,,0.47076353430747986,0.27311620116233826,0.4647020697593689,0.25411510467529297
20251106113316_TOP,conn2,20251106113316_TOP.png,,0.44656503200531006,0.2608819901943207,0.47436773777008057,0.27328014373779297
20251106113351_TOP,conn2,20251106113351_TOP.png,,0.4604962468147278,0.27272671461105347,0.47484099864959717,0.24749192595481873
20251106113428_TOP,conn2,20251106113428_TOP.png,,0.4773739278316498,0.2702758312225342,0.4479004144668579,0.23815861344337463
